GEOID,B03002_003E,B01001_002E,B01001_003E,B19013_001E,B17001_002E,B25003_001E,B25070_001E,B25091_001E,B23025_003E,B23025_004E,B11009_001E,B16001_002E,B25064_001E,B25077_001E,B25058_001E,B25003_002E,B25003_003E,B25004_002E,B25004_003E,B25004_004E,B25004_005E,B25070_007E,B25070_008E,B25070_009E,B19057_002E,B25034_001E,B25034_010E,B25034_011E,B25035_001E,B07001_050E,B25106_001E,B25106_003E,B25106_006E,B25072_001E,B25011_002E,B25011_003E,B18101_009E,B25092_001E,B25095_001E,B25119_001E,B25119_002E,B25081_001E,B25081_002E,B25081_003E,B25014_001E,B25014_002E,B25014_003E,B08013_001E,B08014_001E,B25121_001E,state,county,tract,block group,B25121_002E,B07001_017E,B07001_033E,B25002_003E,B25004_001E,B01001_001E,B01002_001E,B02001_002E,B02001_003E,B02001_005E,B03002_012E,B11001_001E,B11001_002E,B11001_003E,B11001_005E,B11001_006E,B15003_017E,B15003_022E,B15003_025E,B23025_001E,B23025_002E,B23025_005E,B18101_001E,B18101_002E,B18101_003E,B25001_001E,B25002_002E,B25009_001E,B25009_002E,B25009_003E,B25074_001E,B25074_008E,B25074_009E,B25074_010E,B25105_001E,B25034_002E,B25034_003E,B25034_004E,B25034_005E,B25106_002E,B25106_004E,B08006_001E,B08006_002E,B08006_003E,B08006_008E,B08012_001E,B07001_001E,B25085_001E,B16001_001E,B16001_003E,B09002_001E,B19058_002E,B08006_007E,B08006_009E,B08006_010E,B08007_001E,B08008_001E,B08134_001E,B08141_001E,B08122_001E,B08126_001E,B08128_001E,B08130_001E,B08132_001E,B08136_001E,B08137_001E,B08201_001E,B08202_001E,B08203_001E,B01003_001E,B01002A_001E,B01002B_001E,B01002D_001E,B01002H_001E,B02008_001E,B05002_013E,B05002_014E,B05002_015E,B07003_001E,B07003_002E,B07003_003E,B07003_004E,B07003_005E,B07003_006E,B08011_001E,B08105A_001E,B08105B_001E,B08105D_001E,B08141_002E,B08141_003E,B08141_004E,B08141_005E,B08141_006E,B08141_007E,B08202_002E,B08202_003E,B08202_004E,B08202_005E,B08202_006E,B08303_001E,B08303_002E,B08303_003E,B08303_004E,B08303_005E,B08303_006E,B08303_007E,B08303_008E,B08303_009E,B08303_010E,B09010_001E,B11004_002E,B11013_001E,B14006_001E,B14006_002E,B14006_003E,B14006_004E,B15002_001E,B15002_003E,B15002_004E,B15002_005E,B15002_006E,B15002_007E,B15002_008E,B15002_009E,B16004_001E,B16004_002E,B16004_003E,B16004_004E,B16004_005E,B16004_006E,B16004_007E,B17010_002E,B17010_003E,B17010_004E,B17010_005E,B19001_001E,B19001_002E,B19001_003E,B19001_004E,B19001_005E,B19001_006E,B19001_007E,B19001_008E,B19001_009E,B19001_010E,B19001_011E,B19083_001E,B19301_001E,B23006_002E,B23006_003E,B23006_004E,B23022_001E,B23022_002E,B25032_001E,B25032_002E,B25032_003E,B25032_004E,B25032_005E,B25032_006E,B25032_007E,B25075_001E,B25075_002E,B25075_003E,B25075_004E,B25075_005E,B25075_006E,B25075_007E,B25075_008E,B25075_009E,B25110_001E,B25002_001E,B25010_001E,B25011_001E,B25012_001E,B25015_001E,B25031_001E,B25033_001E,B25034_006E,B25034_007E,B25034_008E,B25034_009E,B25036_001E,B25036_002E,B25037_001E,B25037_002E,B25038_001E,B25038_002E,B25039_001E,B25039_002E,B25040_001E,B25040_002E,B25041_001E,B25041_002E,B25042_001E,B25043_001E,B25044_001E,B25045_001E,B25046_001E,B25047_001E,B25048_001E,B25049_001E,B25050_001E,B25051_001E,B25052_001E,B25053_001E,B25054_001E,B25055_001E,B25056_001E,B25057_001E,B25059_001E,B25060_001E,B25061_001E,B25062_001E,B25063_001E,B25065_001E,B25066_001E,B25067_001E,B25068_001E,B25069_001E,B25071_001E,B25076_001E,B25078_001E,B25079_001E,B25080_001E,B25082_001E,B25083_001E,B25086_001E,B25087_001E,B25088_001E
510594304002,1198,1260,117,134200,,746,83,663,1256,1183,,,2483,464600,2299,663,83,0,0,46,0,0,17,0,0,792,0,0,1969,,,,,83,,,,16.0,,,,663,527,125,746,663,523,,,,51,59,430400,2,,,,46,46,2490,35.7,1679,210,444,496,746,675,555,79,41,231,426,49,1867,1302,73,,,,792,746,746,663,71,83,0,0,0,,0,0,19,18,,,,,,,,,46,,,499,13,,,,1215,1215,1138,,,,,,,,,,,,2490,35.6,33.4,42.9,39.2,1798,,,,,,,,,,,,,,,,,,,,,,,,,1138,17,48,42,129,244,117,238,101,32,,555,,,,,,1584,0,0,0,0,18,54,0,2245,436,216,150,110,0,0,25,0,0,0,746,0,0,0,25,0,11,0,0,0,16,,51947.0,,,,1538,736,746,663,429,219,0,0,15,663,14,0,0,0,0,0,0,0,,792,3.34,,,746,,2490,18,309,374,54,746,663,1969,1968,746,663,2005,2003,746,573,792,0,746,746,746,746,1754.0,792,,746,746,792,,746,83,83,83,2073,2549,189700.0,0,-666666666.0,83,204300.0,204300.0,204300.0,83,83,22.7,366200,598900,280925700.0,,280925700.0,-666666666,,663,2128
510594603002,1786,1116,50,226667,,758,27,731,1223,1195,,,3050,810200,2768,731,27,0,0,0,0,13,0,0,8,758,0,0,-666666666,,,,,27,,,,15.7,,,,731,539,125,758,731,679,,,,51,59,460300,2,,,,0,0,2360,43.4,1938,0,302,181,758,650,589,11,50,64,470,76,1751,1232,28,,,,758,758,758,731,102,27,0,0,0,,0,14,28,42,,,,,,,,,0,,,650,8,,,,1171,1171,1024,,,,,,,,,,,,2360,45.6,-666666666.0,41.4,46.5,2010,,,,,,,,,,,,,,,,,,,,,,,,,1024,5,71,85,143,87,86,125,35,56,,589,,,,,,1482,0,0,0,0,0,4,0,2232,581,491,58,58,0,0,0,0,0,0,758,5,0,24,5,5,6,11,15,0,4,,86417.0,,,,1383,681,758,731,731,0,0,0,0,731,10,0,0,0,0,0,0,0,,758,3.11,,,758,,2360,107,473,76,18,758,731,-666666666,1976,758,731,2001,2000,758,611,758,0,758,758,758,758,1746.0,758,,758,758,758,,758,27,27,27,2527,3018,72300.0,0,-666666666.0,27,79600.0,79600.0,79600.0,27,27,24.8,660500,937500,,592892700.0,592892700.0,-666666666,-666666666.0,731,3047
510594519002,1399,1145,84,110074,,1119,123,996,1404,1299,,,2192,431400,2059,996,123,0,0,0,0,22,0,0,0,1262,0,0,1984,,,,,123,,,,23.2,,,,996,803,132,1119,996,897,,,,51,59,451900,2,,,,143,143,2316,45.3,1525,420,309,167,1119,580,405,32,143,247,648,17,2089,1421,105,,,,1262,1119,1119,996,492,123,0,0,0,,0,0,52,71,,,,,,,,,0,,,260,18,,,,1316,1316,1248,,,,,,,,,,,,2316,55.7,28.5,41.0,57.2,1546,,,,,,,,,,,,,,,,,,,,,,,,,1248,0,42,44,56,241,98,235,47,100,,405,,,,,,1924,15,0,17,0,0,0,0,2219,163,118,14,14,0,0,20,20,0,0,1119,0,20,17,20,72,0,25,11,0,84,,63899.0,,,,1538,718,1119,996,186,608,0,15,47,996,0,0,0,0,0,0,0,0,,1262,2.07,,,1119,,2316,854,187,53,45,1119,996,1984,1984,1119,996,2005,2004,1119,691,1262,0,1119,1119,1119,1119,1960.0,1262,,1119,1119,1262,,1119,90,90,123,1788,2279,185400.0,0,-666666666.0,123,203000.0,203000.0,203000.0,123,123,33.2,341500,484900,430172800.0,,430172800.0,-666666666,-666666666.0,996,2184
510594519001,745,890,70,-666666666,,539,296,243,907,893,,,1873,663700,1758,243,296,0,41,0,0,37,135,16,0,580,19,0,1979,,,,,296,,,,13.6,,,,243,163,51,539,243,197,,,,51,59,451900,1,,,,41,41,1665,36.5,788,289,347,212,539,422,318,0,104,27,206,51,1326,917,14,,,,580,539,539,243,16,296,0,0,0,,0,14,91,53,,,,,,,,,0,,,376,32,,,,888,888,800,,,,,,,,,,,,1665,33.4,37.0,47.9,38.6,860,,,,,,,,,,,,,,,,,,,,,,,,,800,0,42,98,192,131,90,54,39,31,,318,,,,,,1063,118,0,0,53,0,0,0,1561,272,139,0,0,0,0,13,13,13,0,539,0,0,13,0,0,14,17,0,0,30,,68456.0,,,,1149,557,539,243,166,77,0,0,0,243,0,0,0,0,0,0,0,0,,580,3.09,,,539,,1665,123,137,125,18,539,243,1981,1988,539,243,2012,2005,539,324,580,0,539,539,539,539,902.0,580,,539,539,580,,539,296,296,296,1571,1944,479100.0,41,,296,519500.0,519500.0,519500.0,296,296,36.1,468300,976600,,264657200.0,264657200.0,-666666666,-666666666.0,243,3045
510131013004,980,631,27,185938,,462,128,334,780,725,,,3213,803200,3020,334,128,0,0,0,0,10,0,0,0,462,44,53,1983,,,,,128,,,,15.6,,,,334,255,74,462,334,234,,,,51,13,101300,4,,,,0,0,1384,28.4,1180,42,104,200,462,309,252,21,36,0,472,48,1156,801,55,,,,462,462,462,334,61,128,0,0,21,,0,19,25,52,,,,,,,,,0,,,299,0,,,,746,746,690,,,,,,,,,,,,1384,29.3,-666666666.0,32.9,34.3,1238,,,,,,,,,,,,,,,,,,,,,,,,,690,0,62,68,101,30,20,146,66,46,,252,,,,,,843,0,0,0,0,0,0,0,1298,213,141,26,26,0,0,21,0,0,0,462,21,0,0,0,0,0,0,0,0,19,,64896.0,,,,1029,491,462,334,136,198,0,0,0,334,0,0,0,0,0,0,0,0,,462,3.0,,,462,,1384,187,51,16,15,462,334,1983,1981,462,334,2004,1999,462,237,462,0,462,462,462,462,830.0,462,,462,462,462,,462,107,107,128,2659,3372,306700.0,0,-666666666.0,128,328900.0,,328900.0,128,128,19.8,649300,914200,,260298000.0,260298000.0,-666666666,-666666666.0,334,2167
510131013001,623,789,0,211750,,431,57,374,778,741,,,2568,703300,2568,374,57,0,0,0,0,0,0,24,0,431,92,63,1954,,,,,57,,,,19.7,,,,374,269,55,431,374,247,,,,51,13,101300,1,,,,0,0,1483,38.0,917,46,241,318,431,341,329,0,12,54,303,31,1174,819,37,,,,431,431,431,374,33,57,0,0,0,,17,0,55,0,,,,,,,,,0,,,299,16,,,,761,761,710,,,,,,,,,,,,1483,38.3,68.1,51.1,41.3,969,,,,,,,,,,,,,,,,,,,,,,,,,710,0,17,86,37,87,73,171,0,16,,329,,,,,,1039,20,1,24,35,0,0,0,1483,341,266,42,42,0,0,12,0,0,0,431,0,17,0,0,16,0,24,0,0,0,,56953.0,,,,946,557,431,374,352,22,0,0,0,374,0,0,0,0,0,0,0,0,,431,3.42,,,431,,1476,17,15,24,148,431,374,1954,1954,431,374,2004,2004,431,277,431,0,431,431,431,431,,431,,431,431,431,,431,57,57,57,-666666666,2784,116500.0,0,-666666666.0,57,126200.0,,126200.0,57,57,19.3,601600,878800,,,297395000.0,-666666666,-666666666.0,374,3375
510594304001,1250,1330,122,141953,,728,150,578,1253,1217,,,2571,510800,2441,578,150,0,0,0,0,17,20,16,0,728,0,0,1965,,,,,150,,,,16.5,,,,578,436,120,728,578,445,,,,51,59,430400,1,,,,0,0,2574,36.2,1544,43,689,471,728,648,554,28,66,271,386,35,1897,1331,36,,,,728,728,728,578,64,150,0,0,0,,17,0,0,8,,,,,,,,,0,,,768,40,,,,1259,1259,1196,,,,,,,,,,,,2574,38.8,64.3,30.0,41.7,1694,,,,,,,,,,,,,,,,,,,,,,,,,1196,15,32,79,143,139,160,118,94,48,,554,,,,,,1557,0,0,0,0,0,0,0,2440,645,324,80,80,0,0,0,0,0,0,728,0,0,0,16,12,0,31,17,0,43,,45698.0,,,,1587,779,728,578,570,8,0,0,0,578,0,0,0,0,0,0,0,0,,728,3.52,,,728,,2562,0,56,594,53,728,578,1965,1965,728,578,2005,2001,728,693,728,0,728,728,728,728,1622.0,728,,728,728,728,,728,150,150,150,2221,2806,369000.0,0,-666666666.0,150,406900.0,406900.0,406900.0,150,150,28.5,448400,630400,281265000.0,,281265000.0,-666666666,-666666666.0,578,2219
510131006001,914,698,25,139773,,420,156,264,576,576,,,2417,856800,2357,264,156,0,0,0,0,45,0,0,10,420,58,150,1952,,,,,156,,,,18.8,,,,264,210,43,420,264,234,,,,51,13,100600,1,,,,0,0,1245,46.1,1041,112,32,164,420,186,145,35,6,112,350,0,1083,585,0,,,,420,420,420,264,74,156,0,0,0,,22,22,72,10,,,,,,,,,0,,,180,42,,,,585,585,536,,,,,,,,,,,,1245,46.3,55.3,40.8,45.4,1073,,,,,,,,,,,,,,,,,,,,,,,,,536,0,13,88,8,92,11,115,23,122,,145,,,,,,964,0,0,0,7,0,0,0,1207,160,149,0,0,0,0,0,0,0,0,420,0,27,0,9,0,18,9,21,0,0,,72410.0,,,,779,509,420,264,220,22,0,0,0,264,0,0,0,0,0,0,0,0,,420,2.45,,,420,,1030,9,17,51,9,420,264,1952,1947,420,264,2008,2003,420,232,420,12,420,420,420,420,718.0,420,,420,420,420,,420,156,156,156,-666666666,2927,338500.0,0,-666666666.0,156,357100.0,357100.0,357100.0,156,156,30.6,676700,1034300,,,240037000.0,-666666666,-666666666.0,264,2739
510131006003,944,524,31,125962,,562,265,297,775,763,,,1726,753200,1678,297,265,32,0,0,0,0,31,7,0,594,23,84,1967,,,,,265,,,,17.2,,,,297,226,66,562,297,245,,,,51,13,100600,3,,,,32,32,1258,35.0,990,30,89,151,562,273,242,12,19,31,298,72,1061,775,12,,,,594,562,562,297,69,265,0,32,12,,0,7,77,17,,,,,,,,,0,,,252,3,,,,763,763,742,,,,,,,,,,,,1258,35.0,52.6,33.1,35.1,1034,,,,,,,,,,,,,,,,,,,,,,,,,742,0,57,105,77,56,43,128,35,71,,242,,,,,,893,0,6,0,0,0,0,0,1147,141,100,15,15,0,0,0,0,0,0,562,44,0,0,14,10,0,0,7,0,0,,77861.0,,,,926,412,562,297,205,11,0,0,0,297,0,0,0,0,0,0,0,0,,594,2.24,,,562,,1258,32,101,213,40,562,297,1968,1966,562,297,2012,2007,562,383,594,22,562,562,562,562,937.0,594,,562,562,594,,562,265,265,265,1296,2041,426100.0,32,,265,447400.0,447400.0,447400.0,265,265,22.5,382200,1186200,239507000.0,,239507000.0,-666666666,-666666666.0,297,2809
510594809011,443,360,7,116944,,298,103,195,451,435,,,939,450000,939,195,103,0,0,0,0,11,0,11,19,298,0,30,1988,,,,,103,,,,16.8,,,,195,178,44,298,195,152,,,,51,59,480901,1,,,,0,0,773,48.4,537,43,183,94,298,198,164,34,0,18,235,0,649,451,16,,,,298,298,298,195,0,103,0,10,0,,10,7,46,76,,,,,,,,,0,,,106,30,,,,416,416,386,,,,,,,,,,,,773,48.6,45.8,41.6,53.8,547,,,,,,,,,,,,,,,,,,,,,,,,,386,17,29,36,80,71,26,24,0,0,,164,,,,,,604,21,0,0,0,12,0,13,746,107,44,38,38,0,0,19,12,0,0,298,17,33,10,29,11,0,11,0,0,0,,54343.0,,,,465,247,298,195,121,74,0,0,0,195,0,0,0,0,0,0,0,0,,298,2.58,,,298,,768,56,48,0,25,298,195,1988,1983,298,195,2005,2003,298,117,298,0,298,298,298,298,534.0,298,,298,298,298,,298,103,103,103,904,974,100400.0,0,-666666666.0,103,102500.0,,102500.0,103,103,51.0,340500,815700,,160417600.0,,-666666666,-666666666.0,195,2385
510131014011,987,749,34,112045,,768,545,223,1130,1109,,,2084,425000,1984,223,545,0,0,0,0,36,22,58,0,815,62,36,1988,,,,,545,,,,20.7,,,,223,197,0,768,223,173,,,,51,13,101401,1,,,,47,47,1486,28.9,1047,138,203,93,768,293,206,5,82,34,600,39,1350,1158,21,,,,815,768,768,223,116,545,0,6,29,,12,79,65,205,,,,,,,,,0,,,141,11,,,,1137,1137,1073,,,,,,,,,,,,1486,28.2,29.3,33.4,28.0,1091,,,,,,,,,,,,,,,,,,,,,,,,,1073,5,78,63,122,151,50,236,35,81,,206,,,,,,1136,30,0,0,4,0,0,0,1434,89,39,31,31,0,0,16,0,0,0,768,35,15,7,5,22,11,28,8,11,58,,63981.0,,,,1300,659,768,223,43,59,0,0,0,223,0,0,0,0,0,0,0,0,,815,1.93,,,768,,1486,296,38,16,6,768,223,1988,1985,768,223,2013,2011,768,240,815,11,768,768,768,768,945.0,815,,768,768,815,,768,540,540,545,1673,2376,1059800.0,0,-666666666.0,545,1117900.0,,1117900.0,545,545,25.0,348600,626300,112845000.0,112845000.0,112845000.0,-666666666,-666666666.0,223,2209
510594612012,1134,833,34,196111,,620,16,604,878,869,,,-666666666,902800,-666666666,604,16,0,0,0,0,0,0,0,30,629,0,0,1984,,,,,16,,,,17.7,,,,604,418,124,620,604,589,,,,51,59,461201,2,,,,9,9,1825,51.8,1215,140,422,171,620,571,507,0,64,58,465,70,1506,904,9,,,,629,620,620,604,40,16,0,0,0,,10,11,103,85,,,,,,,,,0,,,385,40,,,,891,891,806,,,,,,,27515.0,,,,,1825,52.5,9.7,54.4,53.5,1263,,,,,,,,,,,,,,,,,,,,,,,,,806,13,20,16,66,126,77,152,7,99,,507,,,,,,1293,0,0,0,0,0,22,0,1758,318,262,41,41,0,0,30,0,0,0,620,30,0,0,9,0,0,0,0,0,21,,76352.0,,,,1151,507,620,604,575,29,0,0,0,604,0,0,9,0,0,0,0,0,,629,2.94,,,620,,1825,164,173,27,56,620,604,1983,1983,620,604,2004,2003,620,410,629,0,620,620,620,620,,629,,620,620,629,,620,16,16,16,-666666666,-666666666,,0,-666666666.0,16,,,,16,16,-666666666.0,689600,1135800,,542281000.0,542281000.0,-666666666,-666666666.0,604,2882
510594612013,633,412,0,207250,,249,13,236,350,342,,,-666666666,1157100,-666666666,236,13,0,0,0,0,0,0,0,0,278,10,0,1985,,,,,13,,,,17.0,,,,236,200,29,249,236,236,,,,51,59,461201,3,,,,29,29,735,53.6,633,94,0,0,249,220,220,0,0,16,220,0,618,350,8,,,,278,249,249,236,29,13,0,0,0,,15,0,16,60,,,,,,,,,0,,,94,0,,,,342,342,293,,,,,,,,,,,,735,57.1,39.7,-666666666.0,57.1,641,,,,,,,,,,,,,,,,,,,,,,,,,293,10,0,28,64,69,0,26,0,0,,220,,,,,,558,0,0,0,0,0,0,0,735,143,143,0,0,0,0,0,0,0,0,249,0,0,0,0,0,9,0,0,0,8,,98952.0,,,,362,193,249,236,236,0,0,0,0,236,18,0,0,0,0,0,0,0,,278,2.95,,,249,,735,90,44,14,29,249,236,1986,1986,249,236,1997,1996,249,143,278,0,249,249,249,249,,278,,249,249,278,,249,13,13,13,-666666666,-666666666,,0,-666666666.0,13,,,,13,13,-666666666.0,853200,1471200,276701100.0,276701100.0,276701100.0,-666666666,-666666666.0,236,3306
510594316003,811,995,8,107798,,561,82,479,1140,1110,,,2226,378400,1726,479,82,0,0,0,0,0,0,0,0,561,18,0,1975,,,,,82,,,,22.4,,,,479,400,28,561,479,230,,,,51,59,431600,3,,,,0,0,2126,32.5,1034,209,761,331,561,473,379,35,59,228,508,26,1645,1164,30,,,,561,561,561,479,75,82,0,0,0,,0,0,105,13,,,,,,,,,0,,,443,17,,,,1095,1095,1039,,,,,,,,,,,,2126,33.3,30.1,27.8,34.9,1048,,,,,,,,,,,,,,,,,,,,,,,,,1039,0,36,135,186,93,19,230,21,67,,379,,,,,,1348,56,0,17,23,0,0,0,2022,396,178,76,20,20,36,105,87,74,0,561,0,13,69,35,0,0,15,0,30,0,,27140.0,,,,1462,691,561,479,198,215,0,0,21,479,0,0,0,0,0,0,0,0,,561,3.79,,,561,,2126,53,208,135,29,561,479,1975,1975,561,479,2009,2008,561,188,561,21,561,561,561,561,1448.0,561,,561,561,561,,561,82,82,82,1375,2573,165100.0,0,-666666666.0,82,175600.0,,175600.0,82,82,24.8,309600,573900,212055700.0,,212055700.0,-666666666,-666666666.0,479,1947
510594618021,1055,966,37,117892,,931,210,721,1452,1390,,,2255,421900,1858,721,210,14,0,0,0,38,0,28,0,945,15,0,1980,,,,,210,,,,22.1,,,,721,581,36,931,721,652,,,,51,59,461802,1,,,,14,14,1996,41.7,1259,0,548,204,931,517,396,39,82,144,429,87,1813,1452,62,,,,945,931,931,721,306,210,0,0,15,,0,0,0,44,,,,,,,,,0,,,210,17,,,,1357,1357,1303,,,,,,,,,,,,1996,54.5,-666666666.0,35.4,50.4,1424,,,,,,,,,,,,,,,,,,,,,,,,,1303,0,34,56,85,157,270,149,13,111,,396,,,,,,1600,0,0,0,0,0,17,0,1924,138,51,0,0,0,0,0,0,0,0,931,32,0,0,0,44,0,44,0,12,13,,62410.0,,,,1494,719,931,721,14,403,16,67,27,721,0,0,0,0,0,17,0,0,,945,2.14,,,931,,1996,418,415,53,0,931,721,1980,1981,931,721,2008,2006,931,202,945,0,931,931,931,931,1528.0,945,,931,931,945,,931,195,195,210,1588,2270,397200.0,14,,210,427500.0,,427500.0,210,210,23.0,317800,561100,,,291036700.0,-666666666,-666666666.0,721,2111
510594618023,591,747,28,95250,,583,503,80,808,742,,,1888,572400,1781,80,503,40,0,0,0,47,12,0,0,623,0,0,1995,,,,,503,,,,26.5,,,,80,80,13,583,80,63,,,,51,59,461802,3,,,,40,40,1170,30.0,642,99,384,51,583,228,200,14,14,30,211,21,1019,808,66,,,,623,583,583,80,29,503,0,0,44,,0,29,240,84,,,,,,,,,0,,,151,0,,,,742,742,728,,,,,,,,,,,,1170,27.3,26.5,37.6,27.1,676,,,,,,,,,,,,,,,,,,,,,,,,,728,0,56,0,98,171,76,41,0,67,,200,,,,,,798,20,0,0,0,0,0,0,1112,93,81,0,0,0,0,0,0,0,0,583,44,43,0,0,47,0,0,15,15,0,,54365.0,,,,961,611,583,80,80,0,0,0,0,80,0,0,0,0,0,0,0,0,,623,2.01,,,583,,1170,183,15,47,25,583,80,1993,1966,583,80,2014,2002,583,49,623,58,583,583,583,583,900.0,623,,583,583,623,,583,413,413,503,1592,1970,754300.0,40,,503,817500.0,,,503,503,21.9,469000,703900,,47675000.0,47675000.0,-666666666,-666666666.0,80,2367
510594605021,1486,1594,104,107772,,1335,724,611,2053,1941,,,2176,858900,2111,611,724,14,0,0,0,39,0,123,0,1413,0,14,2000,,,,,724,,,,22.5,,,,611,508,83,1335,611,469,,,,51,59,460502,1,,,,78,78,3428,36.4,1634,185,1407,180,1335,968,809,46,113,151,816,39,2725,2053,112,,,,1413,1335,1335,611,66,724,0,46,0,,0,69,664,397,,,,,,,,,0,,,804,16,,,,1921,1921,1723,,,,,,,52665.0,,,,,3428,39.9,28.4,36.2,39.3,1836,,,,,,,,,,,,,,,,,,,,,,,,,1723,0,64,303,119,96,208,284,128,83,,809,,,,,,2230,16,0,28,0,0,0,0,3218,594,392,0,0,0,0,63,0,0,0,1335,95,17,19,0,0,81,19,33,18,93,,60143.0,,,,2501,1097,1335,611,344,251,0,0,0,611,0,0,0,0,0,0,0,0,,1413,2.57,,,1335,,3428,227,27,15,0,1335,611,2001,1998,1335,611,2012,2006,1335,762,1413,58,1335,1335,1335,1335,2469.0,1413,,1335,1335,1413,,1335,687,687,724,1702,2456,1463900.0,14,,724,1586700.0,,1586700.0,724,724,33.9,751900,965900,,,614692000.0,-666666666,-666666666.0,611,3801
510594605023,1238,1090,92,160179,,684,165,519,949,921,,,2406,693100,2406,519,165,0,0,0,0,23,27,19,0,684,0,0,1986,,,,,165,,,,19.3,,,,519,346,83,684,519,504,,,,51,59,460502,3,,,,0,0,2110,37.9,1403,326,380,166,684,511,393,0,118,115,565,50,1582,949,28,,,,684,684,684,519,168,165,0,0,0,,0,0,35,184,,,,,,,,,0,,,529,0,,,,921,921,874,,,,,,,,,,,,2110,39.8,16.4,35.7,39.8,1403,,,,,,,,,,,,,,,,,,,,,,,,,874,0,41,54,91,133,15,194,35,94,,393,,,,,,1342,0,0,0,0,0,1,1,1954,436,235,0,0,0,0,46,27,27,0,684,40,15,0,43,0,0,35,0,40,11,,57635.0,,,,1376,652,684,519,323,196,0,0,0,519,0,0,0,0,0,0,0,0,,684,3.05,,,684,,2084,276,147,42,0,684,519,1986,1988,684,519,2006,2004,684,501,684,0,684,684,684,684,1224.0,684,,684,684,684,,684,165,165,165,-666666666,3178,363900.0,0,-666666666.0,165,394000.0,394000.0,394000.0,165,165,36.8,596500,879200,,408220000.0,408220000.0,-666666666,-666666666.0,519,2726
510594605011,1658,1317,92,199750,,859,108,751,1161,1109,,,3000,885000,2500,751,108,0,0,0,17,7,10,4,8,876,25,6,1991,,,,,108,,,,16.3,,,,751,502,134,859,751,670,,,,51,59,460501,1,,,,17,17,2592,45.3,1776,28,564,141,859,716,667,15,34,113,539,85,2075,1185,52,,,,876,859,859,751,118,108,0,0,0,,0,4,78,377,,,,,,,,,17,,,617,21,,,,1111,1111,994,,,,,,,,,,,,2592,46.3,55.8,52.5,46.8,1973,,,,,,,,,,,,,,,,,,,,,,,,,994,20,59,91,70,135,84,196,24,83,,667,,,,,,1713,5,0,0,0,0,0,5,2438,463,296,7,7,0,0,28,0,0,0,859,17,16,0,0,0,17,21,5,6,23,,78229.0,,,,1629,811,859,751,681,65,0,0,5,751,5,0,0,0,0,0,0,0,,876,3.01,,,859,,2587,221,117,42,6,859,751,1991,1990,859,751,2002,2000,859,677,876,0,859,859,859,859,1915.0,876,,859,859,876,,859,82,82,108,2090,3233,210300.0,0,-666666666.0,108,238200.0,,238200.0,108,108,20.6,741400,1042000,651800400.0,,651800400.0,-666666666,,751,2540
510594802022,1095,1016,57,129141,,837,761,76,1306,1293,,,2336,454300,2212,76,761,0,98,0,0,26,40,42,0,935,0,0,1997,,,,,761,,,,18.7,,,,76,59,0,837,76,63,,,,51,59,480202,2,,,,98,98,1695,33.1,1144,115,336,69,837,399,331,40,28,0,499,29,1546,1322,13,,,,935,837,837,76,47,761,0,0,0,,150,31,130,560,,,,,,,,,0,,,162,0,,,,1309,1309,1216,,,,,,,,,,,,1695,32.8,40.0,38.2,33.1,1224,,,,,,,,,,,,,,,,,,,,,,,,,1216,34,231,166,65,154,46,129,72,50,,331,,,,,,1287,0,0,0,0,0,0,0,1638,105,15,0,0,0,0,0,0,0,0,837,0,0,0,0,45,0,0,0,0,30,,74881.0,,,,1480,826,837,76,17,0,0,0,0,76,0,0,0,0,0,0,0,0,,935,2.03,,,837,,1695,49,0,0,15,837,76,1998,1993,837,76,2015,2003,837,624,935,0,837,837,837,837,1355.0,935,,837,837,935,,837,732,732,761,1865,2497,1577900.0,98,,761,1673700.0,,1673700.0,761,761,22.5,413000,495700,,,,-666666666,-666666666.0,76,1567
510594222023,898,1174,39,123274,,795,337,458,1406,1303,,,2267,572100,2189,458,337,0,0,0,0,20,48,20,0,826,0,0,2006,,,,,337,,,,24.5,,,,458,426,41,795,458,364,,,,51,59,422202,3,,,,31,31,2392,39.5,988,524,665,172,795,602,504,21,77,275,474,129,1805,1446,103,,,,826,795,795,458,0,337,0,0,0,,0,186,518,72,,,,,,,,,0,,,636,0,,,,1326,1326,1309,,,,,,,,,,,,2392,40.5,41.4,41.4,42.3,1104,,,,,,,,,,,,,,,,,,,,,,,,,1309,0,55,119,182,173,68,156,120,16,,504,,,,,,1466,16,0,0,0,0,0,0,2291,592,473,18,18,0,0,46,25,25,0,795,0,21,87,0,46,7,16,0,0,0,,50962.0,,,,1766,793,795,458,274,169,0,0,15,458,0,0,0,0,0,0,0,0,,826,3.01,,,795,,2392,36,14,0,0,795,458,2006,2004,795,458,2012,2010,795,517,826,21,795,795,795,795,1512.0,826,,795,795,826,,795,337,337,337,1890,2428,724000.0,0,-666666666.0,337,782700.0,,782700.0,337,337,46.3,439000,705200,261380300.0,,,-666666666,-666666666.0,458,2978
